category,text,label
books,--powerful and unforgettable--,positive
books,this guy can write!,positive
books,fills a much needed void!,positive
books,sandford is a mastermind.,positive
books,a warning against laziness,positive
books,delivers what it promises,positive
books,the guinness world records 2005,positive
books,one of the best book of the ordinary language philosophy,positive
books,common sense and dignity,positive
books,a must read!,positive
books,fantastic horror mystery thriller,positive
books,dog lover,positive
books,remarkable work,positive
books,a staple item for the humor lover's bookshelf,positive
books,comprehensive clear practical,positive
books,a gem,positive
books,a likeable conclusion to the trilogy!,positive
books,a powerful visual impact,positive
books,how do you want to interpret consciousness?,positive
books,very useful but a little dated,positive
books,very interesting!!,positive
books,should be mandatory reading for new employees,positive
books,examines the nature and applications of air power,positive
books,insightful and possibly life-saving,positive
books,fable of unintended consequences,positive
books,the in the garden trilogy,positive
books,swarm theory,positive
books,mini version of out of control,positive
books,a hardboiled gem!,positive
books,essential to understanding intelligence challenges,positive
books,interesting cartoon and puzzle combo,positive
books,my favorite movie guide by far...,positive
books,have the older version.,positive
books,min cui's review,positive
books,hard hitting truths about the real world of work!,positive
books,a jamesian curiosity overlong but beautifully written,positive
books,good intro to crichton,positive
books,terrific book,positive
books,confusing hilarious profound,positive
books,ten stars would be more accurate,positive
books,eye-opening book for those interested in place or language,positive
books,for women only! your guide to health empowerment,positive
books,i read your brother,positive
books,a must-read book to know inside out about .net clr,positive
books,this works!,positive
books,top notch sf,positive
books,4 set cd of meditations from the book,positive
books,one of koontz's best,positive
books,raises some interesting questions about academic honesty,positive
books,fans of the first series rejoice!,positive
books,the great communicator,positive
books,a must read for business education and government leaders,positive
books,for the vicarious adventurer,positive
books,read it and draw your own conclusion,positive
books,an absolute masterpiece,positive
books,rational analysis,positive
books,an excellent (and comical) novel about family,positive
books,simply the best art critic,positive
books,my all time favorite fantasy,positive
books,level headed reading,positive
books,excellent resource for raw food nutrition,positive
books,an excellent introduction to critical thinking,positive
books,gets right to the point,positive
books,a mother of a book,positive
books,when the wind blows,positive
books,my faith rejuvinated,positive
books,looking through a glass darkly?,positive
books,informative & interesting read!,positive
books,incredible -- beautiful and tragic historical/paranormal!,positive
books,vernes' vision of a subterranean world,positive
books,exciting and provoking,positive
books,endearing feline whimsey,positive
books,excellent cookbook,positive
books,i love this book!!!,positive
books,my favorite book in the series,positive
books,excellent classic book on toxic shame and how to deal with it,positive
books,can't read again,positive
books,great for self groomers,positive
books,great first mystery in the joanna brady series,positive
